,ghg_05,ghg_50,ghg_95,aerosol_05,aerosol_50,aerosol_95,other_05,other_50,other_95,natural_05,natural_50,natural_95,anthro_05,anthro_50,anthro_95,all_05,all_50,all_95
1947,0.22951725717883426,0.31217968655398165,0.4247910510370165,-0.401058351,-0.223822011,-0.07780377,-0.356812802,-0.192917668,-0.054232237,0.06998733,0.1060494541490582,0.16309799398329014,0.032546057,0.12529407772425796,0.19800991146694416,0.05297242,0.24074356486024434,0.43184695772869935
1948,0.23456189814725426,0.31915560757140865,0.4341109451502302,-0.402413846,-0.226578447,-0.078834863,-0.357950163,-0.194745275,-0.055834429,0.077271923,0.11532445742150034,0.17738860207275234,0.040150539,0.13144552681186006,0.20380783176825754,0.070725652,0.2542538506623762,0.4287059060905432
1949,0.23976873304165508,0.3263786186883124,0.4438037338866031,-0.406577999,-0.232736204,-0.081791601,-0.365905219,-0.200396835,-0.058396918,0.082639377,0.12339352199850306,0.18783915244513835,0.041446338,0.13350661805438424,0.20756280442414538,0.086635719,0.26360895479744373,0.4388319115069659
1950,0.2448844003822206,0.333666391,0.45368529267236163,-0.415197899,-0.236140363,-0.082509161,-0.37146274,-0.202701746,-0.058615968,0.084442786,0.12683460776693145,0.19273908939411427,0.047458863419936465,0.13865081811366256,0.21288428555215438,0.099751895,0.2705472432804275,0.44961346421576126
1951,0.25058314379957386,0.34141886334221383,0.46421767991499724,-0.434826153,-0.245010232,-0.087012214,-0.384159632,-0.209599904,-0.061351505,0.08152514,0.12443691678111193,0.18867496079563584,0.045895822,0.1381454148236605,0.2152320211804404,0.096264468,0.2718046700932577,0.450777671
1952,0.2567297760392774,0.3496927897797805,0.47514751904233277,-0.434695545,-0.250029938,-0.088282981,-0.386755566,-0.213527017,-0.062896152,0.075614226,0.11682187648281234,0.180414505,0.048695157,0.14373238002511673,0.22134723482793311,0.087663098,0.2680231262825027,0.4405053192807051
1953,0.2631306853497509,0.35813033994320276,0.48621424640241295,-0.444322779,-0.256482595,-0.091162484,-0.393707437,-0.218485482,-0.066349643,0.072512842,0.11233766015418206,0.17588215348548186,0.051673494,0.14721710438944186,0.22688305142500015,0.083789098,0.26497431846585134,0.43941075771342686
1954,0.26980290059941636,0.3667786625784567,0.49779610739173685,-0.458161931,-0.263509265,-0.095162137,-0.402986975,-0.224714687,-0.067822191,0.069644698,0.10811357356994347,0.1713763409276124,0.052948424,0.15022961303884275,0.23115458476597978,0.072677246,0.26812197842697905,0.4350730762845043
1955,0.27661918080293696,0.3759996297003254,0.5099103176104898,-0.470837298,-0.270990722,-0.09770913,-0.410672813,-0.230909634,-0.068796072,0.067168501,0.10576918425214396,0.17107807240458617,0.056435231103135974,0.15323118465375868,0.23839591960056072,0.085309421,0.25796942405900514,0.45142160930674524
1956,0.2840313453038366,0.38545148889748215,0.5225684878298038,-0.48553949,-0.281712156,-0.102190291,-0.421857078,-0.23753259,-0.071618566,0.069310467,0.10851608504614295,0.17473266320931924,0.052701731,0.1554647905932999,0.24224650587960178,0.077250753,0.26439276253223903,0.44676467617075627
1957,0.29210808029933416,0.39530460482488095,0.536020126,-0.511317927,-0.296792459,-0.107280551,-0.440429558,-0.249849363,-0.075903642,0.078196959,0.11868273863313973,0.18559874712452645,0.048331067,0.15247917207716752,0.244459959,0.093670801,0.27682769162448495,0.4597041737289488
1958,0.3005324638304288,0.40585308518216356,0.5500462524470326,-0.537452167,-0.311970507,-0.113364953,-0.46404466,-0.26154096,-0.079203241,0.087917857,0.13315680398084584,0.20526890673121828,0.044999610903435655,0.1508449051728138,0.2495143493661985,0.1261026393509333,0.29555376808937794,0.4734768367601891
1959,0.3088556278192379,0.4170044247926853,0.5646191981325381,-0.548268439,-0.320031952,-0.116716837,-0.4734564,-0.26811137,-0.080226895,0.09406933,0.14260714908396993,0.21722631643788273,0.047235587,0.15642566879422543,0.25681891009099284,0.1295650901700923,0.3079526458341116,0.48183028737497174
1960,0.3175660823385241,0.42881968259526115,0.5797390000366042,-0.561726746,-0.329167261,-0.120135017,-0.480322846,-0.274776019,-0.081032357,0.09483843,0.14424306595706943,0.2201521697065622,0.049929113,0.16194459174885287,0.2673645399459316,0.1378838482456372,0.3183102881585731,0.4919948820404408
1961,0.32654587209405805,0.44063435972794784,0.5953350697917301,-0.577903528,-0.34175993,-0.123276897,-0.497505876,-0.283649091,-0.081910794,0.092640284,0.14224598288435314,0.21890490871995638,0.047315857,0.16525780690699382,0.2757920646059169,0.1372512519533302,0.322189622,0.5036999183725863
1962,0.33588855817786134,0.4524944032050603,0.6105223462039716,-0.597438693,-0.353763736,-0.130364891,-0.50883553,-0.293672836,-0.086687987,0.086003306,0.1333410851571556,0.20979049240418923,0.047027212,0.1676088847548649,0.280646267,0.13256983959614033,0.3105311477017704,0.5009348700203037
1963,0.345228421,0.464782213,0.6258382101989881,-0.615114476,-0.362469104,-0.133991869,-0.521441772,-0.299910285,-0.087389498,0.0553031,0.09734864,0.17188318727996243,0.047904571,0.1732439220237956,0.2905209893783723,0.094830763,0.27717329563203064,0.4711340816200735
1964,0.35426534033294754,0.47741015757614413,0.6416716201046218,-0.639980548,-0.378409459,-0.140910015,-0.539204993,-0.312532006,-0.091561145,-0.111685284,-0.041205558,0.054283103,0.0482097,0.1741684049554627,0.2932520288379634,-0.037896872,0.13800192207881157,0.3356304688141646
